Area Code,Block Number,Field,Structure Name,Structure Number,Struc Type Code,Authority Type,Authority Number,Authority Status,Bus Asc Name,Complex Id Num,Maj Struc Flag,Install Date,Removal Date,Site Clear Date,District Code,Heliport Flag,Lease Number,Water Depth (feet),INCs,Latitude,Longitude,Nad Year Cd,Proj Code,Ptfrm X Location,Ptfrm Y Location,Surf N S Dist,Surf N S Code,Surf E W Dist,Surf E W Code,Attended 8 Hr,Manned 24 Hr
EI,  271,EI266,B,1,FIXED,OCS Lease,G31375,EXPIR,"Castex Offshore, Inc.",1053,N,12/16/2001,10/16/2012,12/1/2012,3,N,G15257,182,3,28.44804351,-91.70643793,27,72,1880060.72,-79314.34,1241,N,238,W,N,N
EI,  143,WILD,A,1,FIXED,Right-of-Use and Easement,G30330,Approved,"Whitney Oil & Gas, LLC",1173,Y,3/1/2003,,,3,Y,,37,12,28.91339102,-91.39139565,27,72,1981420.84,89729.04,8318,S,3557,E,N,N
EI,  159,WILD,B,1,CAIS,OCS Lease,G23867,TERMIN,"AMCO Energy, Inc.",1234,N,6/11/2003,7/14/2013,8/24/2013,3,N,G23867,80,8,28.82399108,-91.69951928,27,72,1882721.72,57400.88,4987,S,2899,W,N,N
EI,   44,WILD,CAIS.#2,1,CAIS,OCS Lease,G19784,RELINQ,"Helis Oil & Gas Company, L.L.C.",1312,N,7/9/2003,11/28/2009,12/5/2009,3,N,G19784,20,2,29.27997065,-91.70878116,27,72,1880298.72,223224.84,3172,N,476,W,N,N
EI,  343,EI342,D,1,WP,OCS Lease,G21645,TERMIN,"Apache Shelf, Inc.",1399,N,1/2/2004,7/26/2014,10/15/2014,3,Y,G21645,282,13,28.20026196,-91.43153141,27,72,1968355.68,-169616.82,4552,N,1600,E,N,N
EI,  280,EI280,A,1,FIXED,OCS Lease,G23876,TERMIN,"Energy XXI GOM, LLC",1494,Y,7/6/2004,8/16/2015,9/3/2015,3,Y,G23876,192,9,28.39404819,-91.38743867,27,72,1982597.84,-99143.50,7927,S,2380,E,N,N
EI,   56,WILD,G,2,FIXED,OCS Lease,G23857,RELINQ,"Helis Oil & Gas Company, L.L.C.",1567,Y,1/20/2005,6/15/2008,12/14/2008,3,N,G23857,13,1,29.24318749,-91.45978499,27,72,1959669.52,209675.26,2223,N,4736,W,N,N
EI,  141,WILD,1,1,CAIS,OCS Lease,G24901,TERMIN,Walter Oil & Gas Corporation,1732,N,6/7/2005,8/30/2009,3/15/2010,3,N,G24901,50,3,28.91061737,-91.47478066,27,72,1954737.52,88743.62,7166,N,196,E,N,N
EI,   51,EI045,C,1,FIXED,OCS Lease, 00078,TERMIN,Devon Louisiana Corporation,20212,Y,1/1/1951,9/6/2006,9/6/2006,3,N, 00078,22,22,29.247322,-91.697804,27,72,1883760.72,211341.26,557,N,3938,W,N,N
EI,  312,EI333,D,1,FIXED,OCS Lease,G22679,TERMIN,Exxon Mobil Corporation,2029,N,4/13/2007,,,3,Y,G22679,224,10,28.29047459,-91.83034361,27,72,1839981.294416,-136471.13,2405,N,7315,W,N,N
EI,  175,EI175,D,1,FIXED,OCS Lease, 00438,TERMIN,Apache Corporation,20324,Y,1/1/1969,,,3,Y, 00438,83,169,28.801976,-91.717542,27,72,1876922.72,49413.88,3000,N,2900,E,N,N
EI,  175,EI175,E,3,WP,OCS Lease, 00438,TERMIN,Apache Corporation,20330,N,1/1/1957,8/4/2009,,3,Y, 00438,85,2,28.790292,-91.732474,27,72,1872124.72,45181.30,7266,S,7698,E,N,N
EI,  252,EI238,C,1,FIXED,OCS Lease,G00983,PROD,"Arena Offshore, LP",20590,Y,12/1/1964,8/23/2018,,3,Y,G00983,151,25,28.51961792,-91.52676936,27,72,1937861.36,-53426.18,4350,N,2050,E,Y,Y
EI,   32,EI032,22,1,CAIS,OCS Lease, 00196,PROD,"Cox Operating, L.L.C.",20674,N,1/1/1973,,,3,N, 00196,12,14,29.310026,-91.532113,27,72,1936643.36,234012.84,7616,S,3268,E,N,N
EI,   32,EI032,12,1,FIXED,OCS Lease, 00196,PROD,"Cox Operating, L.L.C.",20692,N,1/1/1957,,,3,N, 00196,12,6,29.307643,-91.531268,27,72,1936911.36,233145.84,6749,S,3000,E,N,N
EI,   32,EI032,20,1,CAIS,OCS Lease, 00196,PROD,"Cox Operating, L.L.C.",20695,N,1/1/1972,,,3,N, 00196,12,7,29.30696,-91.529698,27,72,1937411.36,232896.84,6500,S,2500,E,N,N
EI,   32,EI032,E-PRD,2,FIXED,OCS Lease, 00196,PROD,"Cox Operating, L.L.C.",20701,Y,1/1/1954,,,3,N, 00196,12,12,29.30104519,-91.52968603,27,72,1937411.36,230745.84,4349,S,2500,E,N,N
EI,   32,EI032,F-TRT,4,FIXED,OCS Lease, 00196,PROD,"Cox Operating, L.L.C.",20721,N,1/1/1954,,,3,N, 00196,12,2,29.306604,-91.534042,27,72,1936026.36,232769.84,6373,S,3885,E,N,N
EI,   32,EI032,F-TANK,3,FIXED,OCS Lease, 00196,PROD,"Cox Operating, L.L.C.",20721,Y,1/1/1954,,,3,N, 00196,12,14,29.306603,-91.53467,27,72,1935826.36,232769.84,6373,S,4085,E,N,N
EI,  189,EI188,3,1,WP,OCS Lease, 00423,TERMIN,Apache Corporation,20748,N,1/1/1959,8/3/2005,8/6/2006,3,N, 00423,65,9,28.750988,-91.368878,27,72,1988607.84,30666.72,7250,S,3630,W,N,N
EI,  208,EI208,F,1,WP,OCS Lease, 00576,TERMIN,Samedan Oil Corporation,20915,N,1/1/1965,6/5/1997,8/4/1997,3,Y, 00576,94,4,28.655856,-91.49381,27,72,1948518.52,-3895.44,1685,S,6415,E,N,N
EI,  231,EI231,CB,1,WP,OCS Lease,G00980,RELINQ,Chevron U.S.A. Inc.,20921,N,1/1/1971,10/26/2004,6/15/2007,3,N,G00980,106,19,28.602009,-91.472732,27,72,1955256.52,-23487.02,3408,N,323,W,N,N
EI,  196,EI205,B,1,FIXED,OCS Lease,G13821,RELINQ,"W & T Offshore, Inc.",21003,Y,1/1/1969,3/30/2012,10/17/2013,3,N,G13821,98,33,28.692181,-91.648765,27,72,1898844.88,9418.14,500,S,4000,W,N,N
EI,   11,,H,1,FIXED,Right-of-Use and Easement,G30114,Approved,"Contango Operators, Inc.",2103,Y,3/17/2008,,,3,Y,,13,51,29.37895317,-91.75290604,27,72,1866362.56,259267,3873,S,1562,W,Y,Y
EI,   11,,H-AUX,2,FIXED,Right-of-Use and Easement,G30114,Approved,"Contango Operators, Inc.",2103,N,3/17/2008,,,3,Y,,13,1,29.37895317,-91.75290604,27,72,1866362.56,259267,3873,S,1562,W,Y,Y
EI,  266,EI266,F,1,FIXED,OCS Lease, 00811,UNIT,"Mariner Energy, Inc.",21233,Y,1/1/1971,7/22/2007,11/4/2007,3,N, 00811,176,43,28.459518,-91.766433,27,72,1860790.56,-75073.34,3000,S,4010,E,N,N
EI,  257,EI258,C,1,FIXED,OCS Lease,G02103,PROD,"Cox Operating, L.L.C.",21301,Y,1/1/1972,,,3,Y,G02103,152,100,28.474792,-91.364842,27,72,1989873.84,-69779.76,6205,N,4896,W,Y,Y
EI,  258,EI258,A,1,FIXED,OCS Lease,G01959,PROD,"Cox Operating, L.L.C.",21304,Y,1/1/1970,,,3,Y,G01959,158,62,28.464936,-91.390146,27,72,1981739.84,-73361.34,4712,S,3238,E,Y,Y
EI,  105,EI100,5 & 8,1,WP,OCS Lease, 00797,TERMIN,Apache Corporation,21356,N,1/1/1961,7/7/2012,8/16/2012,3,N, 00797,24,5,29.043606,-91.448019,27,72,1963349.68,137095.36,2310,N,6606,E,N,N
EI,  158,EI175,C,1,FIXED,OCS Lease,G01220,TERMIN,Apache Corporation,21444,Y,1/1/1970,,,3,Y,G01220,83,130,28.813892,-91.738996,27,72,1870065.72,53770.88,1357,S,9757,E,N,N
EI,  215,EI208,B,1,FIXED,OCS Lease,G36940,PRIMRY,"Arena Offshore, LP",21448,Y,1/1/1968,,,3,Y, 00578,103,36,28.63473,-91.489055,27,72,1950033.52,-11580.44,6000,N,4900,E,Y,Y
EI,   63,EI077,C-QTR,3,FIXED,Right-of-Use and Easement,G30244,TERMIN,Fieldwood Energy Offshore LLC,21515,N,1/1/1983,7/6/2021,9/27/2021,3,Y,,25,8,29.174402,-91.53261,27,72,1936399.36,184695.10,1794,S,3512,E,Y,Y
EI,   74,EI074,3,1,CAIS,OCS Lease,G02099,TERMIN,Chevron U.S.A. Inc.,21519,N,1/1/1972,8/23/2012,9/17/2012,3,N,G02099,18,1,29.136275,-91.635524,27,72,1903517.04,170902.52,2500,S,6350,E,N,N
EI,  116,EI128,A,1,FIXED,OCS Lease, 00478,TERMIN,Devon Louisiana Corporation,21541,Y,1/1/1955,9/26/1988,10/8/1988,3,N, 00478,55,1,28.973308,-91.620338,27,72,1908217.04,111628.20,1220,S,1650,E,N,N
EI,  128A,EI128,3,1,CAIS,OCS Lease, 00442,TERMIN,Shell Offshore Inc.,21547,N,1/1/1959,9/19/1993,9/19/1993,3,N, 00442,51,1,28.940305,-91.611335,27,72,1911067.04,99619.62,3710,S,1200,W,N,N
EI,  128A,EI128,6,1,CAIS,OCS Lease, 00442,TERMIN,"Energy Resource Technology, Inc.",21550,N,1/1/1959,4/21/2002,5/31/2002,3,N, 00442,56,8,28.94515,-91.608966,27,72,1911829.04,101379.62,5470,S,1962,W,N,N
EI,  219,EI205,E,1,FIXED,OCS Lease, 00808,RELINQ,"W & T Offshore, Inc.",21565,Y,1/1/1974,6/10/2012,10/31/2012,3,N, 00808,115,97,28.636219,-91.66326,27,72,1894137.88,-10920.44,5340,N,707,E,N,N
EI,  259,EI276,A,1,FIXED,OCS Lease,G00985,PROD,"Cox Operating, L.L.C.",21566,Y,1/1/1964,,,3,Y,G00985,170,101,28.453565,-91.456432,27,72,1960430.52,-77480.34,593,S,5497,W,N,N
EI,  330,EI330,A-TOPPLED,1,FIXED,OCS Lease,G02115,PROD,"Devon Energy Production Company, L.P.",21579,Y,1/1/1971,5/21/2011,6/10/2016,3,N,G02115,244,77,28.23845,-91.69642,27,72,1883039.72,-155555.24,4989,N,3217,W,N,N
EI,  333,EI333,A,1,FIXED,OCS Lease,G02317,TERMIN,Fieldwood Energy LLC,21581,Y,1/1/1973,7/26/2009,2/28/2010,3,N,G02317,231,62,28.256714,-91.808142,27,72,1847078.40,-148780.70,2000,N,2700,E,N,N
EI,  339,EI330,B,1,FIXED,OCS Lease,G02318,PROD,Chevron U.S.A. Inc.,21583,Y,1/1/1973,9/24/2012,10/10/2012,3,N,G02318,260,64,28.200863,-91.656393,27,72,1895894.88,-169264.82,4200,N,1050,W,N,N
EI,  314,EI330,B-DRL,1,FIXED,OCS Lease,G02111,PROD,"Arena Offshore, LP",21847,Y,1/1/1975,,,3,Y,G02111,235,40,28.253182,-91.751704,27,72,1865250.56,-150136.24,430,S,450,W,N,N
EI,   58,EI057,1,1,CAIS,OCS Lease,G02895,TERMIN,"Northstar Interests, L.C.",21928,N,1/1/1976,6/30/2011,8/22/2011,3,N,G02895,10,8,29.23963,-91.377196,27,72,1986009.84,208362.26,3536,N,1032,W,N,N
EI,  252,EI238,G,1,FIXED,OCS Lease,G00983,PROD,"Arena Offshore, LP",22045,Y,1/1/1977,,,3,N,G00983,148,25,28.502788,-91.564,27,72,1925889.20,-59524.76,4050,S,1000,W,N,N
EI,   38,EI057,10,1,CAIS,OCS Lease,G02894,TERMIN,Samedan Oil Corporation,22129,N,1/1/1978,8/2/2003,12/31/2003,3,N,G02894,10,3,29.257488,-91.425587,27,72,1970580.68,214865.26,2967,S,625,W,N,N
EI,  341,EI341,A,1,FIXED,OCS Lease,G02914,PROD,"Arena Offshore, LP",22165,Y,1/1/1978,,,3,Y,G02914,272,86,28.20248,-91.537802,27,72,1934111.36,-168764.82,3700,N,5800,E,Y,Y
EI,   63,EI077,2,1,WP,OCS Lease, 00425,TERMIN,Hunt Oil Company,22270,N,1/1/1979,5/27/2004,6/18/2004,3,N, 00425,22,7,29.174687,-91.536646,27,72,1935111.36,184801.10,1900,S,4800,E,N,N
EI,   47,EI047,9,1,CAIS,OCS Lease, 00317,TERMIN,Murphy Exploration & Production Company,22502,N,1/1/1981,8/22/1997,9/29/1997,3,N, 00317,23,4,29.277034,-91.833144,27,72,1840644.582909,222308.30,4795,N,6351,W,N,N
EI,  196,EI205,H,1,WP,OCS Lease, 00802,RELINQ,Apache Corporation,22532,Y,1/1/1981,8/14/2007,11/11/2007,3,N, 00802,93,13,28.714819,-91.632242,27,72,1904165.04,17636.72,5780,N,5702,E,N,N
EI,   56,EI057,1,1,CAIS,OCS Lease,G03780,TERMIN,Samedan Oil Corporation,22587,N,1/1/1982,5/21/2002,7/12/2002,3,N,G03780,9,1,29.239117,-91.445668,27,72,1964170.68,208190.26,3708,N,5785,E,N,N
EI,   62,EI077,3,1,WP,OCS Lease, 00424,RELINQ,Fieldwood Energy Offshore LLC,22736,N,1/1/1983,6/6/2017,7/5/2017,3,N, 00424,25,16,29.18327,-91.517589,27,72,1941198.36,187912.10,5011,S,1287,W,N,N
EI,  240,EI240,A,1,FIXED,OCS Lease,G04453,TERMIN,"Black Elk Energy Offshore Operations, LLC",22762,Y,1/1/1983,11/13/2016,11/17/2016,3,N,G04453,139,87,28.562623,-91.630409,27,72,1904609.04,-37714.60,3137,N,5258,E,N,N
EI,   46,EI045,A,1,FIXED,OCS Lease,G04222,TERMIN,Energy Development Corporation,22799,Y,1/1/1983,9/29/1991,9/29/1991,3,N,G04222,27,36,29.266659,-91.763592,27,72,1862805.56,218445.84,7951,N,1995,E,N,N
EI,   53,EI053,C,1,FIXED,OCS Lease, 00479,PROD,Fieldwood Energy LLC,228,Y,10/5/1998,,,3,Y, 00479,22,31,29.21140388,-91.59512751,27,72,1916477.04,198190.68,791,S,6610,W,Y,Y
EI,  191,EI188,A,1,FIXED,OCS Lease,G03995,TERMIN,"Maritech Resources, Inc.",22833,Y,1/1/1984,7/27/2002,8/23/2002,3,N,G03995,97,68,28.691631,-91.405902,27,72,1976727.84,9086.14,168,S,8250,E,N,N
EI,   77,EI077,8,1,WP,OCS Lease, 00466,RELINQ,Fieldwood Energy Offshore LLC,22862,N,1/1/1983,5/4/2019,6/4/2019,3,Y, 00466,22,22,29.163015,-91.504404,27,72,1945395.36,180540.10,2361,N,5484,W,N,N
EI,   77,EI077,10,1,FIXED,OCS Lease, 00466,RELINQ,Fieldwood Energy Offshore LLC,22955,N,1/1/1984,5/7/2019,6/3/2019,3,Y, 00466,22,19,29.157984,-91.505676,27,72,1944986.36,178711.10,4190,N,5075,W,N,N
EI,  360,EI361,C,1,FIXED,OCS Lease,G02323,PROD,"Cox Operating, L.L.C.",23014,Y,1/1/1984,,,3,Y,G02323,307,55,28.117147,-91.66949,27,72,1891584.88,-199702.98,5641,N,3260,E,Y,Y
EI,  172,EI172,A,1,FIXED,OCS Lease,G05494,TERMIN,"Arena Offshore, LP",23031,Y,1/1/1984,7/29/2014,8/8/2014,3,Y,G05494,78,37,28.786711,-91.589594,27,72,1917897.20,43747.88,8666,N,6992,E,N,N
EI,   44,EI045,A,1,FIXED,OCS Lease,G03990,TERMIN,Union Oil Company of California,23121,Y,1/1/1984,11/3/1997,12/16/1997,3,N,G03990,21,59,29.252673,-91.664904,27,72,1894258.88,213255.26,1357,S,586,E,N,N
EI,  128,EI128,5,1,CAIS,OCS Lease, 00053,TERMIN,"Maritech Resources, Inc.",23147,N,1/1/1984,5/31/2011,12/7/2012,3,N, 00053,52,4,28.965806,-91.611543,27,72,1911023.04,108893.20,1515,N,1156,W,N,N
EI,  212,EI212,A,1,FIXED,OCS Lease,G05503,TERMIN,Apache Corporation,23173,Y,1/1/1985,,,3,Y,G05503,86,110,28.650326,-91.33622,27,72,1999074,-5942.44,362,N,926,E,N,N
EI,  342,EI342,C,1,FIXED,OCS Lease,G02319,TERMIN,Fieldwood Energy LLC,23289,Y,1/1/1986,,,3,Y,G02319,287,221,28.184442,-91.506652,27,72,1944139.36,-175342.40,4221,S,4228,W,Y,Y
EI,  371,EI385,B,1,FIXED,OCS Lease,G09601,TERMIN,"W & T Offshore, Inc.",23308,Y,1/1/1987,10/30/2013,10/30/2013,3,N,G09601,415,58,28.06427923,-91.48694141,27,72,1950433.52,-219059.14,4000,S,4500,E,N,N
EI,   48,EI048,A,1,FIXED,OCS Lease,G07727,TERMIN,The Houston Exploration Company,23388,N,1/1/1990,9/13/1999,12/17/1999,3,N,G07727,22,19,29.248274,-91.838696,27,72,1838828.187392,211858.11,1189,N,4582,W,N,N
EI,  113A,SM009,A,1,FIXED,OCS Lease,G04442,TERMIN,Chevron U.S.A. Inc.,23397,Y,8/1/1986,7/30/2007,12/8/2007,3,N,G04442,1,32,29.000204,-91.851165,27,72,1834444.136135,121667.88,5443,S,607,W,N,N
EI,  221,EI243,A,1,FIXED,OCS Lease,G07733,TERMIN,Conoco Inc.,23588,Y,1/1/1989,9/10/1993,9/10/1993,3,N,G07733,127,3,28.614712,-91.784195,27,72,1855303.430174,-18610.02,1469,S,5525,W,N,N
EI,  277,EI258,A,1,FIXED,OCS Lease,G10744,TERMIN,"EPL Oil & Gas, LLC",23928,Y,1/1/1990,11/20/2012,8/2/2013,3,N,G10744,165,116,28.450058,-91.400926,27,72,1978271.84,-78770.34,697,N,6706,E,N,N
EI,  229,EI238,B,1,FIXED,OCS Lease,G05505,RELINQ,"Arena Offshore, LP",23961,N,1/1/1991,,,3,Y,G05505,123,18,28.588273,-91.524652,27,72,1938583.36,-28458.60,6119,S,1328,E,N,N
EI,  126,EI126,31,1,CAIS,OCS Lease, 00052,TERMIN,Apache Corporation,23967,N,1/1/1991,,,3,N, 00052,50,3,28.9692652,-91.4851066,27,72,1951461.52,110075.20,333,N,3472,E,N,N
EI,  258,EI258,G,1,WP,OCS Lease,G01959,PROD,CNOOC Petroleum U.S.A. Inc.,23974,Y,1/1/1992,5/15/2010,5/20/2010,3,N,G01959,155,5,28.488597,-91.421775,27,72,1971580.68,-64749.76,1175,N,1625,W,N,N
EI,  335,EI335,A,1,FIXED,Time Extension,,,Murphy Exploration & Production Company,253,Y,10/17/1998,6/18/2005,6/18/2005,3,N,G17996,272,2,28.1637425,-91.8106226,27,72,1846137.70,-182593.20,2077,S,3641,E,N,N
EI,   64,EI064,B,2,CAIS,OCS Lease,G01865,PROD,"Cox Operating, L.L.C.",26009,N,3/25/2008,,,3,N,G01865,24,1,29.20785485,-91.61439731,27,72,1910326.04,196914.68,485,N,459,W,N,N
EI,  295,EI 0296,B,1,FIXED,OCS Lease,G02104,TERMIN,Pogo Producing Company,26027,Y,1/1/1994,8/23/2002,12/2/2002,3,N,G02104,211,6,28.352783,-91.593268,27,72,1916362.04,-114061.08,7508,S,6495,W,N,N
EI,  100,EI100,28,1,CAIS,OCS Lease, 00796,PROD,Fieldwood Energy SP LLC,26032,N,7/9/1993,8/1/2009,9/2/2009,3,N, 00796,23,6,29.07037287,-91.47189078,27,72,1955732.52,146837.36,7432,S,799,W,N,N
EI,  243,EI266,B,1,FIXED,OCS Lease,G02899,TERMIN,Talos Petroleum LLC,26039,N,8/2/1993,12/2/2013,4/18/2015,3,Y,G02899,147,21,28.558112,-91.781429,27,72,1856110.414972,-39197.60,4620,N,6332,W,N,N
EI,  258,EI258,J,1,FIXED,OCS Lease,G01959,PROD,"Cox Operating, L.L.C.",26083,Y,12/5/1994,,,3,Y,G01959,152,5,28.48637201,-91.3989431,27,72,1978916.84,-65563.76,1989,N,6061,E,N,N
EI,  239,EI340,A(Removed),1,WP,OCS Lease,G14473,EXPIR,Walter Oil & Gas Corporation,26099,N,1/11/1995,10/10/1996,12/16/1996,3,Y,G14473,136,3,28.56853927,-91.61233785,27,72,1910417.04,-35577.60,1000,N,550,W,N,N
EI,   72,EI089,A,1,FIXED,OCS Lease,G10720,TERMIN,Walter Oil & Gas Corporation,26100,Y,11/26/1994,6/16/2007,6/16/2007,3,N,G10720,1,6,29.13650929,-91.72974753,27,72,1873433.72,171079.52,2677,S,6389,E,N,N
EI,  175,EI175,I,1,CAIS,OCS Lease, 00438,TERMIN,Apache Corporation,26136,Y,7/14/1995,,,3,N, 00438,75,21,28.80196263,-91.72209977,27,72,1875462.72,49413.88,3000,N,4360,E,N,N
EI,  354,EI337,D,1,FIXED,OCS Lease,G10752,TERMIN,Apache Corporation,26138,Y,9/19/1995,,,3,Y,G10752,280,51,28.15504664,-91.71708651,27,72,1876280.72,-185869.40,8191,S,3541,E,N,N
EI,   87,EI087,A,1,FIXED,OCS Lease,G09580,TERMIN,Apache Corporation,26141,Y,9/15/1995,8/17/2009,11/2/2009,3,N,G09580,20,11,29.10755498,-91.62964466,27,72,1905367.04,160453.94,6550,S,4500,E,N,N
EI,  120,EI126,17,1,CAIS,OCS Lease, 00050,TERMIN,Apache Corporation,263,N,10/7/1998,,,3,N, 00050,36,2,28.98676012,-91.46484545,27,72,1957948.52,116429.20,6021,S,3015,W,N,N
EI,   71,,A,1,FIXED,OCS Lease,G12906,TERMIN,ATP Oil & Gas Corporation,33033,N,8/3/1996,6/1/2017,6/8/2017,3,N,G12906,21,15,29.15106305,-91.75964904,27,72,1863906.56,176406.10,6495,N,894,E,N,N
EI,  243,EI266,D,1,CAIS,OCS Lease,G02899,TERMIN,Talos Petroleum LLC,374,N,1/19/1999,9/12/2013,5/14/2015,3,Y,G02899,144,19,28.5693811,-91.76323702,27,72,1861967.56,-35121.60,544,N,2833,E,N,N
EI,   38,EI057,H,1,CAIS,Right-of-Use and Easement,G30126,TERMIN,Talos Petroleum LLC,702,N,5/21/2000,11/27/2014,6/28/2015,3,N,G02894,10,13,29.25084586,-91.41970201,27,72,1972455.68,212448.26,550,S,2500,W,N,N
EI,  285,EI273,1,1,CAIS,OCS Lease,G00992,TERMIN,Kerr-McGee Corporation,21575,N,1/1/1965,12/31/1984,12/31/1984,3,N,G00992,190,,28.409984,-91.615633,27,72,1909217.04,-93239.92,668,N,650,E,N,N
EI,  250,,C-QTRS,2,FIXED,Right-of-Way,G01687F,EXP,"Tennessee Gas Pipeline Company, L.L.C.",524,N,1/1/1973,11/15/2010,,3,N,,160,,28.52199978,-91.64505229,27,72,1899867.04,-52476.18,3400,N,10000,E,N,N
EI,  119,EI126,CAIS.#36,1,CAIS,OCS Lease, 00049,TERMIN,Fieldwood Energy LLC,295,N,5/2/1999,6/8/2017,7/4/2017,3,N, 00049,32,,29.00617696,-91.48901905,27,72,1950228.52,123499.78,1407,N,4705,E,N,N
EI,   32,EI032,7,1,CAIS,OCS Lease, 00196,PROD,Union Oil Company of California,20660,N,1/1/1964,12/31/1983,12/31/1983,3,N, 00196,12,,29.317431,-91.533546,27,72,1936191.36,236706.42,4189,N,3720,E,N,N
EI,   32,,CAIS.#29,1,FIXED,OCS Lease, 00196,PROD,"Cox Operating, L.L.C.",32038,N,8/15/1996,,,3,N, 00196,10,,29.31148501,-91.53561753,27,72,1935527.36,234545.42,6350,N,4384,E,N,N
EI,  100,EI100,8,1,CAIS,OCS Lease, 00796,PROD,"Arena Offshore, LP",20859,N,1/1/1960,12/16/1989,12/16/1989,3,N, 00796,23,,29.066811,-91.444208,27,72,1964575.68,145532.36,6127,S,5380,E,N,N
EI,   41,EI053,2,1,CAIS,OCS Lease,G04857,TERMIN,El Paso Production Company,22869,N,1/1/1983,8/27/1988,8/27/1988,3,N,G04857,15,,29.258509,-91.56354,27,72,1926589.20,215298.26,3400,S,1700,W,N,N
EI,   28,EI028,1,1,CAIS,OCS Lease,G05479,TERMIN,"Maritech Resources, Inc.",23558,N,1/1/1989,6/1/1991,6/1/1991,3,N,G05479,12,,29.30325421,-91.71475686,27,72,1878421.72,231697.84,5301,S,1401,E,N,N
EI,   65,EI064,A-Aux,4,FIXED,Right-of-Use and Easement,G30338,Approved,"Cox Operating, L.L.C.",21820,N,12/11/2004,,,3,Y,,25,,29.19007544,-91.61728079,27,72,1909390.04,190451.68,6948,N,477,E,Y,Y
EI,   30,EI030,C-AUX,2,CAIS,OCS Lease,G09574,TERMIN,"Sojitz Energy Venture, Inc.",232,N,1/31/2000,9/30/2015,10/8/2015,3,Y,G09574,14,,29.30051158,-91.65134961,27,72,1898629.88,230638.84,4242,S,3785,W,N,N
EI,   59,,1,1,CAIS,,,,Tana Oil and Gas Corporation,26130,N,12/31/1995,12/31/1995,12/31/1995,3,N,G11936,14,,29.18431877,-91.37161643,27,72,1987782.84,188248.10,5347,S,2805,W,N,N
EI,   94,EI089,2,1,CAIS,OCS Lease, 00045,TERMIN,Odeco Oil & Gas Company,21876,N,1/1/1957,12/31/1979,12/31/1979,3,N, 00045,29,,29.057368,-91.751557,27,72,1866365.56,142325.36,2920,S,1565,W,N,N
EI,  119,EI126,33 AUX,2,CAIS,OCS Lease, 00049,TERMIN,Apache Corporation,139,N,2/17/2010,,,3,N, 00049,41,,28.97909703,-91.48430834,27,72,1951721.52,113650.20,3242,S,3212,E,N,N
EI,  345,EI345,A,1,FIXED,OCS Lease,G03333,RELINQ,Marathon Petroleum Company,22557,Y,1/1/1982,12/31/1984,12/31/1984,3,N,G03333,281,,28.174915,-91.365602,27,72,1989598.84,-178848.40,715,S,4621,W,N,N
EI,  187,EI188,2,1,CAIS,OCS Lease,G10736,TERMIN,Apache Corporation,2588,N,6/30/2014,,,3,Y,G10736,78,,28.73101562,-91.47217395,27,72,1955492.52,23428.72,12,S,559,W,N,N
EI,  129,EI128,CF-F,6,FIXED,Right-of-Use and Easement,G30029,TERMIN,"Maritech Resources, Inc.",21468,N,1/1/1959,9/12/2011,9/5/2013,3,N,,45,,28.959633,-91.623895,27,72,1907067.04,106658.20,3750,N,2800,E,N,N
EI,   39,WILD,#4,2,FIXED,OCS Lease,G15239,PROD,"Cox Operating, L.L.C.",581,N,12/20/2004,,,3,Y,G15239,12,,29.26030558,-91.46040549,27,72,1959478.52,215900.26,4002,S,4545,W,N,N
EI,   41,EI053,8,1,CAIS,OCS Lease,G04857,TERMIN,"EnVen Energy Ventures, LLC",26059,N,1/1/1994,5/6/2011,5/13/2011,3,N,G04857,11,,29.25081996,-91.56040225,27,72,1927584.20,212500.26,602,S,2695,W,N,N
EI,   53,EI053,5,1,CAIS,OCS Lease, 00479,PROD,El Paso Production Company,23012,N,1/1/1983,12/31/1991,12/31/1991,3,N, 00479,21,,29.247111,-91.581405,27,72,1920883.20,211165.26,733,N,4006,E,N,N
EI,   24,EI024,A-AUX,2,CAIS,OCS Lease,G02893,PROD,"Cox Operating, L.L.C.",22771,N,5/22/2003,,,3,Y,G02893,17,,29.35525767,-91.77986754,27,72,1857741.56,250683,4711,N,7059,E,Y,Y
EI,  116,EI128,11,1,CAIS,OCS Lease, 00478,TERMIN,"Maritech Resources, Inc.",23570,N,1/1/1988,8/10/2011,4/8/2012,3,N, 00478,50,,28.972378,-91.636392,27,72,1903082.04,111303.20,895,S,6785,E,N,N
EI,  100,EI100,12,1,CAIS,OCS Lease, 00796,PROD,"Arena Offshore, LP",20855,N,1/1/1960,12/18/1989,12/18/1989,3,N, 00796,23,,29.063184,-91.440072,27,72,1965895.68,144212.36,4807,S,4060,E,N,N
EI,  119,EI126,10,1,CAIS,OCS Lease, 00049,TERMIN,Devon Louisiana Corporation,20816,N,1/1/1963,12/31/1978,12/31/1978,3,N, 00049,37,,28.98530453,-91.4858438,27,72,1951233.52,115908.20,5500,S,3700,E,N,N
EI,   99,WILD,1,1,CAIS,OCS Lease,G21637,TERMIN,Walter Oil & Gas Corporation,1229,N,4/12/2003,4/28/2007,5/15/2007,3,N,G21637,25,,29.08357286,-91.47829186,27,72,1953693.52,151639.94,2264,N,1240,E,N,N
